TMEM43	GO:0071763
NTHL1	GO:0006285
NTHL1	GO:0006296
B3GNT5	GO:0007417
NDE1	GO:0000132
NDE1	GO:0021987
NDE1	GO:0051303
SLC34A1	GO:0006817
SLC34A1	GO:0010288
SLC34A1	GO:0046686
SLC34A1	GO:0046689
SLC34A1	GO:0055062
RNF25	GO:0051092
LOXHD1	GO:0007605
JOSD2	GO:0016579
SHARPIN	GO:0010803
SHARPIN	GO:0043123
SHARPIN	GO:0097039
SHARPIN	GO:2000348
RNF146	GO:0042787
RNF146	GO:0051865
RNF146	GO:0070936
RNF146	GO:0090263
LAX1	GO:0000188
LAX1	GO:0006955
LAX1	GO:0035556
LAX1	GO:0042113
LAX1	GO:0050868
UBE2N	GO:0000724
UBE2N	GO:0000729
UBE2N	GO:0006301
UBE2N	GO:0016567
UBE2N	GO:0016574
UBE2N	GO:0031058
UBE2N	GO:0033182
UBE2N	GO:0043123
UBE2N	GO:0045739
UBE2N	GO:0050852
UBE2N	GO:0051092
UBE2N	GO:0051443
UBE2N	GO:0070534
TCFL5	GO:0006355
TCFL5	GO:0007283
TCFL5	GO:0042127
TCFL5	GO:0045595
CDC42BPA	GO:0006468
CDC42BPA	GO:0016477
CDC42BPA	GO:0031032
CDC42BPA	GO:0031532
PELP1	GO:0045944
PELP1	GO:0071391
TMEM237	GO:0030111
TMEM237	GO:0060271
AQP4	GO:0050891
AQP4	GO:0071346
NCCRP1	GO:0008284
TAAR1	GO:0006171
TUBB2B	GO:0001764
WAS	GO:0002625
WAS	GO:0006955
WAS	GO:2000146
CTSB	GO:0006508
CTSB	GO:0030574
CTSB	GO:0030855
CTSB	GO:0051603
CTSB	GO:0097067
SREBF2	GO:0000122
SREBF2	GO:0009267
SREBF2	GO:0010886
SREBF2	GO:0045944
SREBF2	GO:0055098
SREBF2	GO:0072368
SREBF2	GO:0090370
SREBF2	GO:1903146
SREBF2	GO:1903955
GZF1	GO:0000122
GZF1	GO:0045892
MED4	GO:0006366
MED4	GO:0006367
MED4	GO:0030518
MED4	GO:0030521
MED4	GO:0045893
CD3E	GO:0010628
CD3E	GO:0010629
CD3E	GO:0042102
BUB1	GO:0007063
BUB1	GO:0051983
BUB1	GO:0071173
FAM83D	GO:0001837
FAM83D	GO:0008283
FAM83D	GO:0016477
FAM83D	GO:0032006
FAM83D	GO:0042176
FAM83D	GO:0051310
FAM83D	GO:0070372
FAM83D	GO:1902480
FAM83D	GO:1902808
NAB2	GO:0016480
ST3GAL6	GO:0006464
ST3GAL6	GO:0006664
ST3GAL6	GO:0009311
ST3GAL6	GO:0071354
RACK1	GO:0001934
RACK1	GO:0006919
RACK1	GO:0010629
RACK1	GO:0030308
RACK1	GO:0030335
RACK1	GO:0030822
RACK1	GO:0032436
RACK1	GO:0032464
RACK1	GO:0033137
RACK1	GO:0042998
RACK1	GO:0043065
RACK1	GO:0043547
RACK1	GO:0050765
RACK1	GO:0051343
RACK1	GO:0051726
RACK1	GO:0051898
RACK1	GO:0051901
RACK1	GO:0071333
RACK1	GO:0071363
RACK1	GO:1903208
RACK1	GO:2001244
TBRG1	GO:0006260
TBRG1	GO:0007050
TBRG1	GO:0008285
TBRG1	GO:0032066
TBRG1	GO:0050821
TTC17	GO:0030041
TTC17	GO:0044782
THOC3	GO:0006406
THOC3	GO:0046784
LRRC8B	GO:0098656
TMPRSS2	GO:0006508
TMPRSS2	GO:0016540
TMPRSS2	GO:0046598
AGER	GO:0001914
AGER	GO:0031175
AGER	GO:0032693
AGER	GO:0032735
AGER	GO:0042104
AGER	GO:0051092
AGER	GO:2000514
AGER	GO:2001200
SH3PXD2A	GO:0006801
SH3PXD2A	GO:0072675
ABCA12	GO:0006869
ABCA12	GO:0010875
ABCA12	GO:0032940
ABCA12	GO:0033700
ABCA12	GO:0045055
ABCA12	GO:0072659
TMEM110	GO:0032237
TMEM110	GO:0035584
TMEM110	GO:0051533
EFR3B	GO:0046854
EFR3B	GO:0090002
TMEM106B	GO:0032418
TMEM106B	GO:0048813
KCTD1	GO:0045892
PCIF1	GO:0010923
SNRPC	GO:0000387
SNRPC	GO:0000398
RAB3C	GO:0019882
ACOD1	GO:0002760
ACOD1	GO:0006952
ACOD1	GO:0008152
ACOD1	GO:0071222
ACOD1	GO:0072573
WHAMM	GO:0006888
WHAMM	GO:0007015
WHAMM	GO:0030032
WHAMM	GO:0048041
WHAMM	GO:0051127
WHAMM	GO:0090527
WHAMM	GO:0097320
MPV17	GO:0000002
MPV17	GO:0042592
SRSF7	GO:0008380
SRSF7	GO:0048025
ANO5	GO:0006821
USP3	GO:0000278
USP3	GO:0006281
USP3	GO:0016578
USP3	GO:0031647
DRAM1	GO:0010506
NRBP1	GO:0006888
TNFSF11	GO:0002548
TNFSF11	GO:0019221
TNFSF11	GO:0030316
TNFSF11	GO:0034112
TNFSF11	GO:0043406
TNFSF11	GO:0045672
TNFSF11	GO:0045780
TNFSF11	GO:0045944
TNFSF11	GO:0050870
TNFSF11	GO:0051092
TNFSF11	GO:0071847
TNFSF11	GO:0071848
TNFSF11	GO:1902533
ERAL1	GO:0000028
EDN1	GO:0000122
EDN1	GO:0001516
EDN1	GO:0003100
EDN1	GO:0007166
EDN1	GO:0007186
EDN1	GO:0007204
EDN1	GO:0007267
EDN1	GO:0008284
EDN1	GO:0010460
EDN1	GO:0010613
EDN1	GO:0010870
EDN1	GO:0014065
EDN1	GO:0014824
EDN1	GO:0014826
EDN1	GO:0019722
EDN1	GO:0030072
EDN1	GO:0030185
EDN1	GO:0030335
EDN1	GO:0032269
EDN1	GO:0042310
EDN1	GO:0042313
EDN1	GO:0043406
EDN1	GO:0043507
EDN1	GO:0045793
EDN1	GO:0045840
EDN1	GO:0045944
EDN1	GO:0046887
EDN1	GO:0048016
EDN1	GO:0048661
EDN1	GO:0051091
EDN1	GO:0051771
EDN1	GO:0060298
EDN1	GO:0060585
EDN1	GO:0061051
EDN1	GO:0030593
CIAO1	GO:0016226
HSD17B11	GO:0006710
PEX7	GO:0007031
PEX7	GO:0008611
PEX7	GO:0016558
KXD1	GO:0032418
EMP1	GO:0008219
EMP1	GO:0032060
MT1L	GO:0071294
RAB5A	GO:0006897
RAB5A	GO:0036465
RAB5A	GO:0039694
RAB5A	GO:0045022
RAB5A	GO:0045921
RAB5A	GO:0051036
RAB5A	GO:0051489
RAB5A	GO:2000286
RAB5A	GO:2000300
DDX27	GO:0006364
ALK	GO:0016310
ALK	GO:0046777
THOC7	GO:0006406
THOC7	GO:0046784
CXCR3	GO:0007166
F2R	GO:0002248
F2R	GO:0006919
F2R	GO:0007200
F2R	GO:0007260
F2R	GO:0007262
F2R	GO:0008285
F2R	GO:0009611
F2R	GO:0030168
F2R	GO:0030193
F2R	GO:0030194
F2R	GO:0030335
F2R	GO:0032967
F2R	GO:0043123
F2R	GO:0043280
F2R	GO:0043410
F2R	GO:0045893
F2R	GO:0046427
F2R	GO:0051281
F2R	GO:2000484
F2R	GO:2000778
TMLHE	GO:0045329
TJP2	GO:0050892
TJP2	GO:0090557
TJP2	GO:0090559
OPA3	GO:0007601
SLC48A1	GO:0015886
TRIM9	GO:0043161
MGLL	GO:0046464
TMPRSS3	GO:0006883
UBE2A	GO:0006281
UBE2A	GO:0008284
UBE2A	GO:0009411
UBE2A	GO:0033522
UBE2A	GO:0051865
UBE2A	GO:0070936
UBE2A	GO:0070979
KIF18B	GO:0000278
KIF18B	GO:0007019
KIF18B	GO:0051302
SYNE2	GO:0007097
SYNE2	GO:0051642
SYNE2	GO:0090286
NVL	GO:0042254
NVL	GO:0051973
RIT1	GO:0007265
UPF3B	GO:0000184
UPF3B	GO:0045727
MFN2	GO:0006626
MFN2	GO:0007006
MFN2	GO:0008053
MFN2	GO:0034497
MFN2	GO:0046580
MFN2	GO:0051646
NOXO1	GO:0022617
CENPC	GO:0000278
CENPC	GO:0007059
CENPC	GO:0051382
OMA1	GO:0002024
OMA1	GO:0006006
OMA1	GO:0006515
OMA1	GO:0006629
OMA1	GO:0006950
OMA1	GO:0010637
OMA1	GO:0034982
OMA1	GO:0097009
PAG1	GO:0035556
PAG1	GO:0050863
MYADM	GO:0001933
MYADM	GO:0010629
MYADM	GO:0030335
MYADM	GO:0030837
MYADM	GO:0031579
MYADM	GO:0034115
MYADM	GO:0061028
MYADM	GO:0072661
MYADM	GO:0090038
MYADM	GO:1900026
MYADM	GO:0010810
MYADM	GO:0045217
GALR1	GO:0045944
GALR1	GO:0051464
NSD1	GO:0000414
NSD1	GO:0033135
NSD1	GO:0045893
NSD1	GO:1903025
MTA3	GO:0045892
USP7	GO:0006283
USP7	GO:0010216
USP7	GO:0016579
USP7	GO:0032088
USP7	GO:0035520
USP7	GO:0050821
USP7	GO:0051090
RAPGEF3	GO:0032486
RAPGEF3	GO:0033138
RAPGEF3	GO:0034242
RAPGEF3	GO:0043547
RAPGEF3	GO:0045766
RAPGEF3	GO:0046827
RAPGEF3	GO:0051496
RAPGEF3	GO:0060143
RAPGEF3	GO:0061028
RAPGEF3	GO:0071320
RAPGEF3	GO:1901985
RAPGEF3	GO:2000249
RAPGEF3	GO:2000615
CMKLR1	GO:0006935
CMKLR1	GO:0007186
CMKLR1	GO:0010759
CMKLR1	GO:0032088
CMKLR1	GO:0050848
P2RX6	GO:0051260
SFMBT1	GO:0045892
SFMBT1	GO:0048635
NEXN	GO:0030334
NEXN	GO:0051493
ECE2	GO:0016486
RPGRIP1L	GO:0045744
PTGES3	GO:0001516
PTGES3	GO:0007004
PTGES3	GO:0042327
PTGES3	GO:0051973
PTGES3	GO:0070389
PTGES3	GO:1905323
HTR1A	GO:0007186
HTR1A	GO:0007198
LAT	GO:0006955
LAT	GO:0007229
LAT	GO:0007265
LAT	GO:0019722
LAT	GO:0035556
LAT	GO:0045860
LAT	GO:0050863
ADAMTS3	GO:0010573
ADAMTS3	GO:0016485
ADAMTS3	GO:0032964
ADAMTS3	GO:1900748
ERBIN	GO:0032088
ERBIN	GO:0032495
ERBIN	GO:0032496
ERBIN	GO:0070433
ERBIN	GO:0071356
XPO7	GO:0006611
SLC2A1	GO:0006461
SLC2A1	GO:0015758
SLC2A1	GO:1904659
FUCA2	GO:0006004
FUCA2	GO:0009617
FUCA2	GO:0016139
FUCA2	GO:2000535
MVP	GO:0023057
MVP	GO:0031953
MVP	GO:0038127
MVP	GO:0061099
NEK6	GO:0006468
NEK6	GO:0007059
NEK6	GO:0018105
NEK6	GO:0030071
NEK6	GO:0031572
NEK6	GO:0043123
NEK6	GO:0046777
ADAP1	GO:0043087
ARIH1	GO:0016567
NACC2	GO:0008285
NACC2	GO:0010608
NACC2	GO:0034629
NACC2	GO:0045892
NACC2	GO:0051260
NACC2	GO:1900477
NACC2	GO:1902231
SKAP1	GO:0045893
SKAP1	GO:0045944
SKAP1	GO:0050852
SAMD8	GO:0046513
SAMD8	GO:2000303
RHBDD1	GO:0034620
ST6GALNAC6	GO:0006677
ST6GALNAC6	GO:0006687
ST6GALNAC6	GO:0009100
CCT6A	GO:0032212
CCT6A	GO:0050821
CCT6A	GO:1904851
CCT6A	GO:1904871
CCT6A	GO:1904874
LGALS8	GO:0098586
LGALS8	GO:0098792
HDAC10	GO:0000122
HDAC10	GO:0006355
HDAC10	GO:0006476
HDAC10	GO:0016575
HDAC10	GO:0045892
ATG4C	GO:0000045
ATG4C	GO:0006508
ATG4C	GO:0006914
F2	GO:0001934
F2	GO:0007166
F2	GO:0009611
F2	GO:0030168
F2	GO:0030194
F2	GO:0032967
F2	GO:0042730
F2	GO:0045861
F2	GO:0048712
F2	GO:0051281
F2	GO:0051480
F2	GO:0090218
F2	GO:1900182
F2	GO:1900738
F2	GO:2000379
UNC119B	GO:0042953
UNC119B	GO:0060271
PLA2G4C	GO:0046475
HCN1	GO:0035725
HCN1	GO:0042391
HCN1	GO:0071320
HCN1	GO:0071805
TMX3	GO:0018171
NR4A1	GO:0001938
NR4A1	GO:0002042
NR4A1	GO:0035767
NR4A1	GO:0035924
NR4A1	GO:0044344
NR4A1	GO:0045944
NDUFS3	GO:0021762
NDUFS3	GO:0030308
NDUFS3	GO:0072593
NDUFS3	GO:2001243
SUMO1	GO:0016925
SUMO1	GO:0031334
SUMO1	GO:0032436
SUMO1	GO:0034605
SUMO1	GO:0043392
SUMO1	GO:0043433
SUMO1	GO:0045759
SUMO1	GO:0045892
SUMO1	GO:0050821
SUMO1	GO:0071276
SUMO1	GO:1902260
EXOSC5	GO:0043928
EXOSC5	GO:0045006
EXOSC5	GO:0051607
SPPL2A	GO:0006509
SPPL2A	GO:0031293
SPPL2A	GO:0033619
SPPL2A	GO:0050776
ABLIM3	GO:0030032
ABLIM3	GO:0060271
ABLIM3	GO:1903955
SIRT6	GO:0010569
SIRT6	GO:0031940
SIRT6	GO:0032206
SIRT6	GO:1902732
SIRT6	GO:1905549
SIRT6	GO:1905555
SIRT6	GO:1905564
ESRRG	GO:0006355
PHPT1	GO:0006470
PHPT1	GO:0035971
PHPT1	GO:0050860
PHPT1	GO:0051350
PHPT1	GO:2000147
PHPT1	GO:2000249
PHPT1	GO:2000984
DLL3	GO:0001501
GATA1	GO:0000122
GATA1	GO:0006366
GATA1	GO:0008584
GATA1	GO:0010559
GATA1	GO:0010724
GATA1	GO:0030218
GATA1	GO:0030219
GATA1	GO:0030220
GATA1	GO:0030221
GATA1	GO:0030222
GATA1	GO:0035854
GATA1	GO:0043066
GATA1	GO:0045648
GATA1	GO:0045893
GATA1	GO:0045944
GATA1	GO:0048821
GATA1	GO:0050731
GATA1	GO:0070527
GATA1	GO:0097067
GATA1	GO:2000678
GATA1	GO:2001240
KDM4D	GO:0000724
KDM4D	GO:0001932
KDM4D	GO:0033169
KDM4D	GO:0035563
KDM4D	GO:0071479
KDM4D	GO:2001034
DDIT4	GO:0001666
DDIT4	GO:0032007
ETNK1	GO:0006646
GNL3L	GO:0031397
GNL3L	GO:0031647
GNL3L	GO:0032091
GNL3L	GO:0032211
GNL3L	GO:0033234
GNL3L	GO:0090073
GNL3L	GO:1904816
GPM6A	GO:0001764
GPM6A	GO:0048863
UNG	GO:0097510
COG2	GO:0006891
COG2	GO:0007030
SLC22A5	GO:0015697
SLC22A5	GO:0015879
SLC22A5	GO:0052106
SLC22A5	GO:0060731
SLC22A5	GO:0070715
PLG	GO:0007596
PLG	GO:0010812
PLG	GO:0022617
PLG	GO:0051918
PLG	GO:0051919
LLGL2	GO:0032878
SLC25A33	GO:0000002
SLC25A33	GO:0002082
SLC25A33	GO:0006264
SLC25A33	GO:0006390
SLC25A33	GO:0006864
SLC25A33	GO:0007005
SLC25A33	GO:0008284
SLC25A33	GO:0030307
SLC25A33	GO:0032869
SLC25A33	GO:0034551
SLC25A33	GO:0051881
SLC25A33	GO:0071156
SLC25A33	GO:1903426
SLC25A33	GO:1990314
SLC25A33	GO:1990519
AKR1C1	GO:0007586
AKR1C1	GO:0008206
AKR1C1	GO:0030855
AKR1C1	GO:0042448
AKR1C1	GO:0042574
AKR1C1	GO:0044597
AKR1C1	GO:0044598
AKR1C1	GO:0046683
AKR1C1	GO:0051260
AKR1C1	GO:0055114
AKR1C1	GO:0071395
GAN	GO:0016567
SMC5	GO:0000722
SMC5	GO:0000724
SMC5	GO:0006974
SMC5	GO:0034184
SMC5	GO:0051984
SMC5	GO:0090398
SMC5	GO:0006303
NR0B1	GO:0006694
NR0B1	GO:0008104
NR0B1	GO:0008406
NR0B1	GO:0008584
NR0B1	GO:0030325
NR0B1	GO:0033144
NR0B1	GO:0043433
NR0B1	GO:0045892
ACVR1B	GO:0000082
ACVR1B	GO:0006355
ACVR1B	GO:0006468
ACVR1B	GO:0007165
ACVR1B	GO:0018107
ACVR1B	GO:0030308
ACVR1B	GO:0032924
ACVR1B	GO:0032927
ACVR1B	GO:0038092
ACVR1B	GO:0045648
ACVR1B	GO:0046777
ACVR1B	GO:0097191
ACVR1B	GO:1901165
EXD2	GO:0000724
EXD2	GO:0000729
EXD2	GO:0006302
EXD2	GO:0090305
TAF1L	GO:0006357
TAF1L	GO:0007140
TAF1L	GO:0045893
SERINC3	GO:0009597
SERINC3	GO:0045087
SERINC3	GO:0051607
ANK1	GO:0006888
ANK1	GO:0072661
IFT43	GO:0035721
IFT43	GO:0060271
HMGCR	GO:0006695
HMGCR	GO:0051262
MGST2	GO:0006750
MGST2	GO:0019370
STEAP3	GO:0009306
DIRAS2	GO:0043406
AQP8	GO:0071320
PRKD2	GO:0001938
PRKD2	GO:0006468
PRKD2	GO:0008219
PRKD2	GO:0010595
PRKD2	GO:0018105
PRKD2	GO:0030949
PRKD2	GO:0032757
PRKD2	GO:0032793
PRKD2	GO:0033138
PRKD2	GO:0035556
PRKD2	GO:0035924
PRKD2	GO:0038033
PRKD2	GO:0043536
PRKD2	GO:0045743
PRKD2	GO:0045766
PRKD2	GO:0045785
PRKD2	GO:0045944
PRKD2	GO:0046777
PRKD2	GO:0048010
PRKD2	GO:0050852
PRKD2	GO:0051091
PRKD2	GO:0051092
PRKD2	GO:0089700
PRKD2	GO:1901727
PRKD2	GO:1902533
PRKD2	GO:2001028
STAG2	GO:0007062
STAG2	GO:0032876
MMP1	GO:0006508
MMP1	GO:0032461
PRDM1	GO:0000122
CRYGC	GO:0007601
ASPN	GO:0030282
ASPN	GO:0030512
ERMN	GO:0007015
ERMN	GO:0008360
ERMN	GO:0031344
NFATC1	GO:0033173
NFATC1	GO:0035556
NFATC1	GO:0045893
NFATC1	GO:0045944
CENPT	GO:0000278
CENPT	GO:0007059
CENPT	GO:0051276
CENPT	GO:0051382
RRAS	GO:0002521
RRAS	GO:0045766
RRAS	GO:0051896
RRAS	GO:0060325
RRAS	GO:0070372
EIF4G2	GO:0006446
EIF4G2	GO:0010507
EIF4G2	GO:0030307
EIF4G2	GO:0034645
PPP5C	GO:0043123
ANXA3	GO:0006909
ANXA3	GO:0010595
ANXA3	GO:0042742
ANXA3	GO:0043312
ANXA3	GO:0045766
ANXA3	GO:0051091
ALDOA	GO:0006000
ALDOA	GO:0006096
ALDOA	GO:0006754
ALDOA	GO:0006941
ALDOA	GO:0008360
ALDOA	GO:0030388
ALDOA	GO:0046716
RAB11FIP1	GO:0070164
MICAL2	GO:0007010
MICAL2	GO:0010735
MICAL2	GO:0019417
MICAL2	GO:0030042
TFRC	GO:0030890
TFRC	GO:0031623
TFRC	GO:0033572
TFRC	GO:0035690
TFRC	GO:0042102
TFRC	GO:0045830
TFRC	GO:0097286
TFRC	GO:0001558
TFRC	GO:0042127
AKAP8L	GO:0006397
AKAP8L	GO:0007076
AKAP8L	GO:0010793
AKAP8L	GO:0031065
AKAP8L	GO:0033127
AKAP8L	GO:0044839
AKAP8L	GO:0045944
AKAP8L	GO:0051081
BTK	GO:0018108
GTF2H5	GO:0006289
TNFRSF1A	GO:0033209
TNFRSF1A	GO:0042511
TNFRSF1A	GO:0043123
TNFRSF1A	GO:0045944
TNFRSF1A	GO:0050728
TNFRSF1A	GO:0071260
TNFRSF1A	GO:0090002
TNFRSF1A	GO:1903140
PHF1	GO:0006974
PHF1	GO:0061086
PHF1	GO:0061087
SOX6	GO:0032332
SOX6	GO:0061036
SOX6	GO:0071560
SOX6	GO:2000726
SOX6	GO:2000741
RPS6KA6	GO:0006978
ARFGEF2	GO:0001881
ARFGEF2	GO:0006893
ARFGEF2	GO:0007032
ARFGEF2	GO:0010256
ARFGEF2	GO:0032760
ARFGEF2	GO:0035556
HMGB2	GO:0001938
HMGB2	GO:0006357
HMGB2	GO:0032075
HMGB2	GO:0043388
HMGB2	GO:0045648
HMGB2	GO:0045654
HMGB2	GO:0045892
HMGB2	GO:0045893
HMGB2	GO:0045944
HMGB2	GO:0050829
HMGB2	GO:0050830
HMGB2	GO:0060326
HMGB2	GO:0071222
RNF43	GO:0016567
RNF43	GO:0030178
RNF43	GO:0038018
RNF43	GO:0042787
HSPA4	GO:0045040
HSPA4	GO:0051131
KIF2A	GO:0007052
KIF2A	GO:0090307
CNTN2	GO:0097090
GDAP1	GO:0000266
GDAP1	GO:0006626
GDAP1	GO:0008053
ELP3	GO:0006357
ELP3	GO:0043966
ELP3	GO:0043967
NEK8	GO:0009887
NEK8	GO:0035330
AUTS2	GO:0045944
AUTS2	GO:0051571
AUTS2	GO:2000620
PEG10	GO:0030512
TRAT1	GO:0001920
TRAT1	GO:0050850
TRAT1	GO:0050862
TRAT1	GO:0051051
MOB1B	GO:0031952
MOB1B	GO:0035329
YBX3	GO:0060546
YBX3	GO:0071356
YBX3	GO:0071474
YBX3	GO:1902219
ARHGEF19	GO:0032956
MYPN	GO:0045214
KRIT1	GO:0001937
KRIT1	GO:0010596
KRIT1	GO:0016525
KRIT1	GO:0045454
KRIT1	GO:2000114
KRIT1	GO:2000352
EN1	GO:0000122
KAT6B	GO:0016573
KAT6B	GO:0043966
KAT6B	GO:0045892
KAT6B	GO:0045893
RNF182	GO:0016567
CDK13	GO:0030097
CDK13	GO:0070816
TRIM15	GO:0032481
TRIM15	GO:0045087
TRIM15	GO:0051091
TRIM15	GO:0051092
TRIM15	GO:1900246
TRIM15	GO:1901253
TRIM15	GO:1902187
HPS4	GO:0006605
HPS4	GO:0007040
HPS4	GO:0050821
HPS4	GO:1903232
HPS4	GO:1903955
KLHL41	GO:0016567
UGT1A6	GO:0006805
UGT1A6	GO:0052695
PDZK1	GO:0006810
PDZK1	GO:0015879
PDZK1	GO:0034767
DDX1	GO:0006302
DDX1	GO:0006388
DDX1	GO:0007275
DDX1	GO:0032508
DDX1	GO:1903608
CPSF6	GO:0006378
CPSF6	GO:0006397
CPSF6	GO:0051262
PHB	GO:0000122
PHB	GO:0001649
PHB	GO:0006355
PHB	GO:0007005
PHB	GO:0008285
PHB	GO:0010628
PHB	GO:0010942
PHB	GO:0010944
PHB	GO:0016575
PHB	GO:0030308
PHB	GO:0042177
PHB	GO:0045745
PHB	GO:0045892
PHB	GO:0045893
PHB	GO:0045917
PHB	GO:0050821
PHB	GO:0050847
PHB	GO:0060766
PHB	GO:0070373
PHB	GO:0070374
PHB	GO:0071354
PHB	GO:2000323
LSS	GO:0006694
LSS	GO:0006695
LSS	GO:0031647
DCN	GO:0010508
DCN	GO:0010596
DCN	GO:0014068
DCN	GO:0016239
DCN	GO:0016525
DCN	GO:0045944
DCN	GO:0051901
DCN	GO:0090141
DCN	GO:1900747
MDM4	GO:0000122
MDM4	GO:0006461
MDM4	GO:0008283
MDM4	GO:0030330
MDM4	GO:0042177
MDM4	GO:0045023
MDM4	GO:0050821
MDM4	GO:0071456
DVL1	GO:0006366
DVL1	GO:0006469
DVL1	GO:0021915
DVL1	GO:0030177
DVL1	GO:0032091
DVL1	GO:0032436
DVL1	GO:0034504
DVL1	GO:0045893
DVL1	GO:0050821
DVL1	GO:0060070
DVL1	GO:0060071
DVL1	GO:1903827
TJP1	GO:0090557
GPX1	GO:0006749
GPX1	GO:0009650
GPX1	GO:0010269
GPX1	GO:0033599
GPX1	GO:0040029
GPX1	GO:0042542
GPX1	GO:0042744
GPX1	GO:0043154
GPX1	GO:0045454
GPX1	GO:0060047
GPX1	GO:0061136
GPX1	GO:0090201
GPX1	GO:1902042
ALKBH7	GO:0006974
ALKBH7	GO:1902445
IPPK	GO:0052746
MTTP	GO:0015914
MTTP	GO:0034197
MTTP	GO:0034377
FBXO32	GO:0016567
CASP5	GO:0021762
CASP5	GO:0071260
KATNB1	GO:0007026
KATNB1	GO:0031117
AKT1	GO:0000060
AKT1	GO:0001934
AKT1	GO:0001938
AKT1	GO:0005979
AKT1	GO:0006468
AKT1	GO:0006469
AKT1	GO:0006924
AKT1	GO:0008286
AKT1	GO:0010507
AKT1	GO:0010748
AKT1	GO:0010907
AKT1	GO:0010951
AKT1	GO:0016310
AKT1	GO:0018105
AKT1	GO:0018107
AKT1	GO:0030307
AKT1	GO:0030334
AKT1	GO:0031659
AKT1	GO:0031999
AKT1	GO:0032079
AKT1	GO:0032869
AKT1	GO:0033138
AKT1	GO:0034405
AKT1	GO:0035556
AKT1	GO:0035655
AKT1	GO:0043066
AKT1	GO:0043536
AKT1	GO:0045429
AKT1	GO:0045600
AKT1	GO:0045725
AKT1	GO:0045861
AKT1	GO:0046326
AKT1	GO:0046889
AKT1	GO:0048009
AKT1	GO:0048661
AKT1	GO:0051000
AKT1	GO:0051091
AKT1	GO:0070141
AKT1	GO:0072655
AKT1	GO:0072656
AKT1	GO:0090004
AKT1	GO:1900182
AKT1	GO:1990090
ISG20	GO:0000738
ISG20	GO:0006401
ISG20	GO:0009615
ISG20	GO:0045071
ISG20	GO:0051607
RPS6KA4	GO:0006355
RPS6KA4	GO:0006468
RPS6KA4	GO:0033129
RPS6KA4	GO:0035066
RPS6KA4	GO:0035556
RPS6KA4	GO:0043987
RPS6KA4	GO:0043988
RPS6KA4	GO:0045944
RPS6KA4	GO:0070498
SVIP	GO:0010508
SVIP	GO:0031333
SVIP	GO:1903061
SVIP	GO:1903070
SVIP	GO:1904153
GHSR	GO:0007186
GHSR	GO:0008154
GHSR	GO:0009725
GHSR	GO:0009755
GHSR	GO:0032691
GHSR	GO:0040018
GHSR	GO:0042536
GHSR	GO:0045409
GHSR	GO:0046697
GHSR	GO:0050728
CRLF3	GO:0000082
CRLF3	GO:0030308
CRLF3	GO:0045893
CRLF3	GO:0045944
CRLF3	GO:0046427
CRLF3	GO:0071158
HPSE	GO:0007160
HPSE	GO:0010575
HPSE	GO:0030194
HPSE	GO:0030200
HPSE	GO:0033690
HPSE	GO:0051797
HPSE	GO:0051897
LAMB3	GO:0035987
SLC34A3	GO:0006814
SLC34A3	GO:0006817
SLC34A3	GO:0030643
STN1	GO:0000723
STN1	GO:0010833
STN1	GO:0032212
STN1	GO:0051973
STN1	GO:0051974
STN1	GO:1904356
BRCA1	GO:0000724
BRCA1	GO:0006301
BRCA1	GO:0006302
BRCA1	GO:0007059
BRCA1	GO:0008630
BRCA1	GO:0010212
BRCA1	GO:0010575
BRCA1	GO:0010628
BRCA1	GO:0016567
BRCA1	GO:0031398
BRCA1	GO:0031572
BRCA1	GO:0033147
BRCA1	GO:0035066
BRCA1	GO:0043627
BRCA1	GO:0045717
BRCA1	GO:0045739
BRCA1	GO:0045766
BRCA1	GO:0045892
BRCA1	GO:0045893
BRCA1	GO:0045944
BRCA1	GO:0051571
BRCA1	GO:0051573
BRCA1	GO:0051865
BRCA1	GO:0070512
BRCA1	GO:0071158
BRCA1	GO:0071356
BRCA1	GO:0071681
BRCA1	GO:0085020
BRCA1	GO:1902042
BRCA1	GO:2000378
BRCA1	GO:2000617
BRCA1	GO:2000620
CLK2	GO:0006468
CLK2	GO:0010212
CLK2	GO:0043484
FZD9	GO:0043524
FZD9	GO:0071157
FZD9	GO:2000179
MTFP1	GO:0000266
REV1	GO:0009411
TAS2R16	GO:0001580
DIP2A	GO:0010629
DIP2A	GO:0042981
TMEM107	GO:1905515
NFIC	GO:0000122
NFIC	GO:0045944
TRPC6	GO:0032414
TRPC6	GO:0051928
SALL1	GO:0000122
SALL1	GO:0001822
SALL1	GO:0003337
SALL1	GO:0007507
SALL1	GO:0008406
SALL1	GO:0021983
SALL1	GO:0030177
SALL1	GO:0030325
SALL1	GO:0042473
SALL1	GO:0042733
SALL1	GO:0045892
SALL1	GO:0045893
SALL1	GO:0045944
SALL1	GO:0048566
SALL1	GO:0060173
SALL1	GO:0061034
ETFRF1	GO:0022904
ADAT1	GO:0008033
RPS4X	GO:0006412
RPS4X	GO:0007275
RPS4X	GO:0008284
RPS4X	GO:0045727
EEF2KMT	GO:0018023
DKC1	GO:0007004
DKC1	GO:0051973
DKC1	GO:0090669
DKC1	GO:1904851
DKC1	GO:1904874
CYP4F11	GO:0042361
CYP4F11	GO:0042376
CYP4F11	GO:0042377
ARL1	GO:0009404
ARL1	GO:0031584
